u,g,r,i,z,z_spec,u-g,g-r,r-i,i-z
23.46203422546387,22.545522689819336,22.162328720092773,23.08454704284668,23.275428771972656,1.0353994369506836,0.9165115356445348,0.3831939697265625,-0.9222183227539062,-0.19088172912597656
23.63608741760254,20.53293228149414,20.24220466613769,20.98733711242676,21.996692657470703,0.20023714005947116,3.1031551361083984,0.29072761535644887,-0.7451324462890696,-1.0093555450439418
24.33027458190918,22.64008712768555,22.478668212890625,23.26918983459473,23.77025413513184,0.5796836018562317,1.6901874542236293,0.16141891479492543,-0.7905216217041051,-0.5010643005371094
23.04985809326172,21.859848022460934,21.660442352294922,21.932086944580078,22.391847610473636,0.2957003116607666,1.1900100708007848,0.19940567016601207,-0.27164459228515625,-0.45976066589355824
25.03458404541016,22.91970443725586,22.75055313110352,23.300844192504886,24.13593864440918,0.4251073300838471,2.1148796081543004,0.1691513061523402,-0.5502910614013672,-0.8350944519042933
24.66950035095215,24.07287406921387,23.57094573974609,24.28044319152832,24.32858848571777,1.4249080419540403,0.5966262817382777,0.5019283294677805,-0.7094974517822301,-0.04814529418944957
24.40124893188477,22.66247940063477,22.38925552368164,23.601459503173828,24.226572036743164,0.9139398336410522,1.73876953125,0.27322387695312855,-1.2122039794921875,-0.6251125335693359
23.23940277099609,22.43758583068848,22.12339973449707,22.734338760375977,22.98496437072754,0.7625715732574463,0.8018169403076101,0.3141860961914098,-0.6109390258789062,-0.2506256103515625
24.613189697265625,23.200359344482425,23.09713935852051,23.319324493408203,23.699649810791016,0.14484141767024994,1.4128303527831996,0.10321998596191406,-0.22218513488769176,-0.3803253173828125
22.50529670715332,19.16629981994629,18.88007926940918,19.659229278564453,20.69792938232422,0.19818651676177976,3.3389968872070312,0.2862205505371094,-0.7791500091552734,-1.0387001037597656
23.2117977142334,20.371383666992188,20.108661651611328,20.86587142944336,21.7896728515625,0.20119626820087436,2.840414047241211,0.2627220153808594,-0.7572097778320312,-0.9238014221191406
23.879825592041016,22.505390167236328,22.465362548828125,22.761173248291016,23.10878562927246,0.2010314613580704,1.3744354248046875,0.040027618408203125,-0.2958106994628906,-0.3476123809814453
24.86344718933105,23.299623489379886,23.05904197692871,24.076534271240234,24.339853286743164,0.8440017700195312,1.5638236999511648,0.24058151245117543,-1.0174922943115234,-0.2633190155029297
24.5383415222168,23.57925033569336,23.103137969970703,23.996078491210934,24.19877052307129,1.259246587753296,0.959091186523441,0.47611236572265625,-0.8929405212402308,-0.20269203186035512
24.72360992431641,23.054399490356445,23.004112243652344,23.73108100891113,24.279874801635746,0.7496054768562317,1.6692104339599645,0.05028724670410156,-0.7269687652587855,-0.5487937927246165
25.152996063232425,23.79697036743164,23.427797317504886,23.95518684387207,24.91366958618164,0.4402619600296021,1.3560256958007848,0.36917304992675426,-0.527389526367184,-0.9584827423095703
24.269512176513672,23.04717445373535,23.077899932861328,23.18726348876953,23.51965713500977,0.2032476961612701,1.2223377227783203,-0.030725479125976562,-0.10936355590820312,-0.3323936462402379
24.448347091674805,23.42601585388184,22.698171615600586,23.74529457092285,24.126081466674805,1.282835841178894,1.0223312377929652,0.7278442382812536,-1.0471229553222656,-0.3807868957519531
26.433433532714844,21.64193153381348,21.031917572021484,22.832223892211914,24.210336685180664,0.9764840602874756,4.791501998901364,0.6100139617919957,-1.8003063201904297,-1.37811279296875
24.51058006286621,20.16188240051269,19.83652114868164,20.7886962890625,22.150564193725586,0.35459038615226746,4.348697662353519,0.32536125183105113,-0.9521751403808594,-1.361867904663086
23.979923248291016,22.087995529174805,21.38844108581543,22.90420150756836,23.47121810913086,0.8911332488059998,1.891927719116211,0.699554443359375,-1.5157604217529297,-0.5670166015625
24.06578254699707,22.11665344238281,21.622798919677734,22.656118392944336,23.332408905029297,0.8880466818809509,1.9491291046142614,0.4938545227050746,-1.0333194732666016,-0.6762905120849609
23.15931701660156,21.672386169433594,21.321489334106445,22.34269905090332,22.685791015625,0.97147536277771,1.4869308471679652,0.35089683532714844,-1.021209716796875,-0.3430919647216797
23.068761825561523,18.795543670654297,18.45079231262207,19.44803810119629,20.90222930908203,0.3546331524848938,4.273218154907227,0.34475135803222656,-0.9972457885742188,-1.4541912078857422
24.758344650268555,22.967544555664066,22.3817138671875,23.67487335205078,24.26931381225586,0.8432398438453674,1.7908000946044886,0.585830688476566,-1.2931594848632812,-0.5944404602050781
22.969762802124023,21.656455993652344,21.594581604003906,21.907276153564453,22.498931884765625,0.4624440371990204,1.3133068084716797,0.0618743896484375,-0.3126945495605469,-0.5916557312011719
23.82522773742676,22.93145179748535,22.717700958251953,23.37636566162109,23.67391395568848,0.08092652261257173,0.8937759399414098,0.21375083923339844,-0.6586647033691371,-0.2975482940673899
25.73310470581055,23.7625732421875,23.751258850097656,24.334123611450195,25.289587020874023,0.6367776989936829,1.9705314636230504,0.01131439208984375,-0.5828647613525391,-0.9554634094238281
25.49489784240723,23.68214607238769,22.75736999511719,24.36417388916016,25.2830753326416,1.1747329235076904,1.8127517700195384,0.9247760772705007,-1.6068038940429688,-0.9189014434814418
24.211090087890625,23.136438369750977,22.42899513244629,23.635343551635746,24.011646270751953,1.1471368074417114,1.0746517181396484,0.7074432373046875,-1.2063484191894567,-0.3763027191162074
24.771886825561523,23.19127655029297,22.61670684814453,23.747467041015625,24.393341064453125,1.179678440093994,1.5806102752685547,0.5745697021484375,-1.1307601928710938,-0.6458740234375
24.00041389465332,22.984943389892575,22.62702369689941,23.45638084411621,23.750999450683594,0.742112398147583,1.0154705047607457,0.35791969299316406,-0.8293571472168004,-0.2946186065673828
24.97746086120605,23.08685302734375,22.29243469238281,23.82958602905273,24.73060417175293,1.2623071670532229,1.8906078338623011,0.794418334960941,-1.5371513366699219,-0.9010181427001989
25.08685874938965,22.387317657470703,21.70716857910156,23.48940277099609,25.01164245605469,0.8980641365051271,2.6995410919189453,0.6801490783691442,-1.7822341918945312,-1.5222396850586009
24.79044342041016,22.851531982421875,22.10368537902832,23.470571517944336,24.159534454345703,0.9763832092285156,1.9389114379882848,0.7478466033935547,-1.3668861389160156,-0.6889629364013672
25.46213722229004,23.71779441833496,23.981359481811523,24.16347694396973,24.74935340881348,0.1998101770877838,1.7443428039550781,-0.2635650634765625,-0.18211746215820668,-0.58587646484375
21.924701690673828,19.88359260559082,19.74546241760254,20.181358337402344,20.66357421875,0.11616767197847365,2.041109085083008,0.13813018798828125,-0.4358959197998047,-0.48221588134765625
24.08033561706543,22.49995422363281,22.370582580566406,22.84962654113769,23.57047462463379,0.5501002669334412,1.5803813934326207,0.1293716430664027,-0.4790439605712855,-0.7208480834960973
24.49651527404785,23.312944412231445,22.454326629638672,23.880889892578125,24.38714408874512,1.1903393268585205,1.1835708618164062,0.8586177825927734,-1.4265632629394531,-0.5062541961669957
23.137554168701172,20.169044494628906,19.89400291442871,20.621896743774414,21.500783920288086,0.20245136320590973,2.9685096740722656,0.2750415802001953,-0.7278938293457031,-0.8788871765136719
25.82406997680664,22.17514419555664,21.57712745666504,23.42773246765137,24.93782043457031,0.8906797170639038,3.64892578125,0.5980167388916016,-1.8506050109863317,-1.5100879669189382
24.291484832763672,23.45119667053223,22.868072509765625,23.75411796569824,23.9047794342041,1.1953108310699463,0.8402881622314418,0.5831241607666051,-0.8860454559326136,-0.15066146850586293
23.961322784423828,23.142881393432614,22.73486137390137,23.740026473999023,23.74009704589844,0.9917657375335692,0.8184413909912145,0.4080200195312429,-1.0051651000976527,-7.057189941761521e-05
24.322551727294922,22.52475929260254,22.46588516235352,23.230716705322266,23.83611488342285,0.7406365871429443,1.7977924346923828,0.058874130249019885,-0.7648315429687464,-0.6053981781005859
24.70512580871582,22.899511337280273,22.82225799560547,23.55992317199707,24.15395736694336,0.6867659687995911,1.8056144714355469,0.07725334167480469,-0.7376651763916016,-0.5940341949462891
25.31635284423828,23.84870529174805,23.690343856811523,24.000303268432614,24.635780334472656,0.3861799836158752,1.4676475524902308,0.158361434936527,-0.3099594116210902,-0.6354770660400426
22.12782287597656,19.143415451049805,18.853229522705078,19.694366455078125,20.578447341918945,0.20057231187820435,2.9844074249267543,0.29018592834472656,-0.8411369323730469,-0.8840808868408203
23.36190986633301,21.138017654418945,20.93006706237793,21.516462326049805,22.189525604248047,0.20219729840755465,2.223892211914066,0.20795059204101562,-0.586395263671875,-0.6730632781982422
24.30016326904297,22.77442741394043,22.861713409423828,23.13431739807129,23.86569404602051,0.4639945924282074,1.525735855102539,-0.08728599548339844,-0.27260398864746094,-0.7313766479492223
23.885900497436523,21.894529342651367,21.73835563659668,22.243284225463867,22.87333106994629,0.2018256038427353,1.9913711547851562,0.1561737060546875,-0.5049285888671875,-0.6300468444824219
22.30894660949707,20.421878814697266,20.268680572509766,20.683250427246094,21.132524490356445,0.15931884944438934,1.8870677947998047,0.1531982421875,-0.4145698547363281,-0.44927406311035156
24.41514015197754,23.142230987548828,23.41611099243164,23.695026397705078,24.214357376098636,0.6040936708450317,1.272909164428711,-0.2738800048828125,-0.2789154052734375,-0.5193309783935582
24.147483825683594,23.098506927490234,22.888051986694336,23.73303413391113,23.92295837402344,0.8666303157806396,1.0489768981933594,0.21045494079589844,-0.8449821472167933,-0.1899242401123118
22.700912475585934,20.46017837524414,20.20706558227539,20.846288681030273,21.48960494995117,0.20022933185100555,2.2407341003417933,0.25311279296875,-0.6392230987548828,-0.6433162689208949
24.049978256225586,22.45351791381836,22.16624641418457,22.69866180419922,23.51449775695801,0.4479777812957764,1.5964603424072266,0.28727149963378906,-0.5324153900146484,-0.8158359527587926
24.14684867858887,21.071815490722656,20.80010223388672,21.57025909423828,22.65050506591797,0.35306841135025024,3.0750331878662145,0.2717132568359375,-0.7701568603515625,-1.0802459716796875
24.66418838500977,23.532943725585934,23.54244804382324,23.903045654296875,24.472190856933594,0.6050257682800293,1.1312446594238352,-0.009504318237304688,-0.36059761047363637,-0.5691452026367188
23.914365768432614,20.587810516357425,20.19650077819824,21.223716735839844,22.423067092895508,0.3777938485145569,3.326555252075188,0.3913097381591868,-1.0272159576416051,-1.199350357055664
24.217439651489254,23.432537078857425,23.28772735595703,23.72972679138184,23.97216415405273,1.2409862279891968,0.7849025726318288,0.14480972290039418,-0.44199943542480824,-0.24243736267089133
23.71584129333496,22.095701217651367,21.782583236694336,22.76249885559082,23.279399871826172,0.976065456867218,1.6201400756835938,0.31311798095703125,-0.9799156188964844,-0.5169010162353516
23.30197906494141,19.155704498291016,18.830154418945312,19.76827049255371,21.236719131469727,0.3530687391757965,4.146274566650394,0.3255500793457031,-0.9381160736083984,-1.4684486389160156
26.04906272888184,21.897968292236328,21.352413177490234,23.1246280670166,25.03890419006348,0.7368808388710022,4.151094436645511,0.5455551147460938,-1.7722148895263672,-1.9142761230468786
24.162532806396484,23.6395206451416,23.108251571655273,23.79487419128418,23.77416801452637,1.2836109399795532,0.5230121612548828,0.5312690734863281,-0.6866226196289062,0.020706176757808947
25.8005485534668,23.47173309326172,23.064437866210934,24.343521118164066,24.997501373291016,0.8855027556419373,2.3288154602050817,0.4072952270507848,-1.279083251953132,-0.6539802551269496
24.67348861694336,22.59200668334961,22.112964630126953,23.37969017028809,24.08234024047852,0.8968337178230286,2.08148193359375,0.47904205322265625,-1.2667255401611364,-0.7026500701904297
22.733537673950195,18.701005935668945,18.364622116088867,19.33340072631836,20.77964782714844,0.3537105917930603,4.03253173828125,0.3363838195800781,-0.9687786102294922,-1.4462471008300817
21.14354705810547,19.403194427490234,19.296993255615234,19.72962188720703,20.184385299682614,0.20084573328495026,1.7403526306152344,0.106201171875,-0.4326286315917969,-0.4547634124755824
24.57379531860352,20.741943359375,20.479122161865234,21.288787841796875,22.57770729064941,0.3549326658248901,3.831851959228519,0.2628211975097656,-0.8096656799316406,-1.2889194488525355
23.833023071289066,23.028032302856445,22.492603302001953,23.34060859680176,23.56282997131348,1.202122926712036,0.8049907684326207,0.5354290008544922,-0.8480052947998082,-0.22222137451171875
24.5246696472168,23.250158309936523,22.682186126708984,23.582801818847656,23.8185977935791,1.282286524772644,1.274511337280277,0.5679721832275391,-0.9006156921386719,-0.2357959747314453
24.43951797485352,22.8535213470459,22.7774600982666,23.62931060791016,23.87702941894531,0.8972082138061523,1.5859966278076207,0.07606124877929688,-0.8518505096435582,-0.24771881103514914
25.21703338623047,23.28590965270996,22.747211456298828,24.148591995239254,24.61554718017578,0.8972093462944031,1.9311237335205078,0.5386981964111328,-1.4013805389404261,-0.466955184936527
23.972225189208984,22.10577774047852,22.04866600036621,22.81232261657715,23.397815704345703,0.6547484993934631,1.8664474487304652,0.05711174011230824,-0.7636566162109375,-0.5854930877685547
24.45959281921387,20.705421447753906,20.360475540161133,21.537466049194336,22.87779998779297,0.5746502876281738,3.7541713714599645,0.34494590759277344,-1.1769905090332031,-1.3403339385986328
23.701099395751953,22.248821258544922,22.198820114135746,22.45083236694336,22.736492156982425,0.12342557311058044,1.4522781372070312,0.050001144409176135,-0.25201225280761363,-0.28565979003906605
26.85280799865723,22.916767120361328,21.98386001586914,24.202970504760746,25.642127990722656,1.1761243343353271,3.936040878295902,0.9329071044921875,-2.219110488891605,-1.4391574859619105
24.12703895568848,22.25996971130371,22.282936096191406,22.62545967102051,23.119258880615234,0.20037762820720675,1.8670692443847692,-0.022966384887695312,-0.3425235748291051,-0.493799209594723
23.47817230224609,21.92051124572754,21.882774353027344,22.241029739379886,22.620105743408203,0.20140311121940613,1.5576610565185511,0.03773689270019531,-0.3582553863525426,-0.37907600402831676
24.840919494628906,23.795169830322266,23.07842254638672,24.17966461181641,24.45637512207031,1.051044464111328,1.0457496643066406,0.7167472839355469,-1.101242065429691,-0.27671051025389914
24.72297286987305,24.01105690002441,23.643760681152344,24.1336612701416,24.424701690673828,1.18095600605011,0.7119159698486399,0.36729621887206676,-0.4899005889892578,-0.29104042053222656
24.10798072814941,23.59364891052246,23.39126205444336,23.92551422119141,24.09895133972168,0.7353779077529907,0.5143318176269496,0.20238685607910156,-0.5342521667480504,-0.17343711853026988
24.33290100097656,21.751441955566406,21.456153869628906,22.1750545501709,22.84239196777344,0.2017059177160263,2.5814590454101527,0.2952880859375,-0.7189006805419922,-0.6673374176025426
24.264217376708984,23.18490600585937,22.67108726501465,23.55298614501953,23.82597541809082,1.2743083238601685,1.079311370849613,0.513818740844723,-0.8818988800048828,-0.27298927307128906
24.07545280456543,23.38505935668945,23.382312774658203,23.824859619140625,23.88055419921875,0.9677157402038574,0.6903934478759801,0.0027465820312464473,-0.4425468444824219,-0.055694580078125
23.94060516357422,22.336463928222656,22.02684783935547,22.927738189697266,23.342477798461914,1.104220986366272,1.6041412353515625,0.3096160888671875,-0.9008903503417969,-0.41473960876464844
23.25849914550781,22.09273910522461,22.05452537536621,22.62766075134277,22.923320770263672,0.7404055595397949,1.1657600402831996,0.03821372985839844,-0.573135375976559,-0.295660018920902
23.71033096313477,23.07315826416016,22.57958221435547,23.492658615112305,23.55236625671387,1.1768553256988523,0.6371726989746094,0.49357604980469105,-0.9130764007568359,-0.05970764160156605
21.46387481689453,19.8121280670166,19.64027404785156,20.019577026367188,20.58262825012207,0.2727667987346649,1.6517467498779297,0.17185401916504262,-0.37930297851562855,-0.5630512237548828
23.86464500427246,22.81319999694824,22.269201278686523,23.25412940979004,23.52978515625,1.1052201986312866,1.0514450073242223,0.5439987182617152,-0.9849281311035156,-0.27565574645996094
23.95678329467773,22.51879501342773,21.88047790527344,23.078960418701172,23.787029266357425,1.0880321264266968,1.43798828125,0.6383171081542898,-1.1984825134277308,-0.7080688476562536
25.15887451171875,22.599233627319336,22.18763542175293,23.14818954467773,24.11335754394531,0.5065339207649231,2.559640884399414,0.41159820556640625,-0.9605541229248011,-0.9651679992675781
25.358015060424805,23.95534324645996,24.14168357849121,24.06937026977539,24.739702224731445,0.3547069430351257,1.4026718139648438,-0.18634033203125,0.07231330871582031,-0.6703319549560547
22.297157287597656,20.64413070678711,20.454641342163086,20.95738410949707,21.702451705932614,0.4617182016372681,1.6530265808105469,0.18948936462402344,-0.5027427673339844,-0.7450675964355433
24.143295288085934,22.55705070495605,22.326234817504886,22.71090507507324,23.24321174621582,0.23359407484531405,1.5862445831298828,0.23081588745116477,-0.38467025756835227,-0.5323066711425817
23.59962272644043,22.38779067993164,22.87099456787109,22.966611862182614,23.270811080932614,0.4603516459465027,1.211832046508789,-0.4832038879394496,-0.09561729431152344,-0.30419921875
24.241214752197266,22.694995880126953,22.468048095703125,23.241958618164066,23.77790260314941,0.6902142167091371,1.5462188720703125,0.22694778442382812,-0.773910522460941,-0.5359439849853445
22.95659828186035,21.364500045776367,21.330509185791016,21.60369873046875,22.084444046020508,0.26668331027030945,1.5920982360839844,0.03399085998535156,-0.2731895446777344,-0.4807453155517578
23.709217071533203,23.068248748779297,22.560903549194336,23.320051193237305,23.46127700805664,1.2567349672317505,0.6409683227539062,0.5073451995849609,-0.7591476440429688,-0.14122581481933594
22.89885902404785,21.8779296875,21.595355987548828,22.209148406982425,22.47321891784668,1.3633134365081787,1.0209293365478516,0.2825736999511719,-0.6137924194335973,-0.26407051086425426
24.07720947265625,23.192930221557614,22.45801544189453,23.624713897705078,23.786954879760746,1.195820689201355,0.8842792510986364,0.7349147796630824,-1.1666984558105469,-0.16224098205566762
25.57866287231445,23.716968536376953,23.58818054199219,24.56171798706055,25.267656326293945,0.6114113926887512,1.8616943359374964,0.12878799438476207,-0.9735374450683594,-0.7059383392333949
27.48514175415039,21.939409255981445,21.474973678588867,23.18067169189453,24.890735626220703,0.7358527779579163,5.545732498168945,0.4644355773925781,-1.705698013305664,-1.7100639343261719
25.76890754699707,23.036550521850586,22.959726333618164,23.421123504638672,24.82427406311035,0.4558641016483307,2.7323570251464844,0.07682418823242188,-0.4613971710205078,-1.4031505584716797
21.83111953735352,19.136981964111328,18.87342834472656,19.58794403076172,20.41454315185547,0.19896288216114044,2.694137573242191,0.2635536193847692,-0.7145156860351598,-0.82659912109375
24.3736572265625,22.42307472229004,22.36095428466797,22.575836181640625,23.057636260986328,0.20113173127174375,1.950582504272461,0.06212043762207031,-0.21488189697265625,-0.4818000793457031
24.87545394897461,24.03362846374512,23.39739418029785,24.17423248291016,24.4818115234375,1.2728326320648191,0.8418254852294886,0.6362342834472692,-0.7768383026123082,-0.3075790405273402
24.961713790893555,24.32684135437012,23.54525184631348,24.59286880493164,24.82566070556641,1.1899842023849487,0.634872436523434,0.7815895080566406,-1.0476169586181605,-0.23279190063476918
23.80937385559082,22.394227981567386,22.11689567565918,23.03191947937012,23.57989501953125,0.7352843284606934,1.415145874023434,0.2773323059082067,-0.915023803710941,-0.5479755401611293
23.62938690185547,21.859357833862305,21.509241104125977,22.132184982299805,22.920618057250977,0.4402009248733521,1.770029067993164,0.3501167297363281,-0.6229438781738281,-0.7884330749511719
25.11601829528809,23.60186195373535,23.196420669555664,24.47536277770996,24.67378807067871,1.0050827264785769,1.514156341552738,0.4054412841796875,-1.2789421081542969,-0.19842529296875
23.506481170654297,22.1917724609375,22.121641159057614,22.372148513793945,22.826534271240234,0.2620255053043365,1.3147087097167969,0.07013130187988637,-0.2505073547363317,-0.45438575744628906
26.652530670166016,23.207378387451172,22.243825912475586,24.42631721496582,26.108516693115234,1.1771106719970703,3.4451522827148438,0.9635524749755859,-2.1824913024902344,-1.682199478149414
24.3469181060791,22.5689640045166,21.897748947143555,23.105037689208984,23.595815658569336,1.279687523841858,1.7779541015625,0.6712150573730469,-1.2072887420654297,-0.49077796936035156
26.383167266845703,21.619953155517575,21.086870193481445,22.73615646362305,24.11562728881836,0.6872915029525757,4.7632141113281286,0.5330829620361293,-1.6492862701416051,-1.379470825195309
23.5456600189209,23.03816223144531,22.79799652099609,23.418161392211914,23.46735000610352,1.0838515758514404,0.5074977874755895,0.24016571044921875,-0.6201648712158239,-0.049188613891605115
25.303356170654297,21.003246307373047,20.5665340423584,22.234054565429688,23.61340713500977,0.7419488430023193,4.30010986328125,0.43671226501464844,-1.667520523071289,-1.3793525695800817
24.1662654876709,22.42307472229004,22.340274810791016,22.658897399902344,23.1579647064209,0.20278994739055636,1.7431907653808594,0.08279991149902344,-0.3186225891113281,-0.4990673065185547
25.333839416503906,20.806276321411133,20.300004959106445,22.04540061950684,23.41970443725586,0.7359268069267273,4.527563095092773,0.5062713623046875,-1.7453956604003942,-1.3743038177490199
23.63582992553711,22.638410568237305,22.066593170166016,23.13717269897461,23.44723701477051,1.1954762935638428,0.9974193572998047,0.5718173980712891,-1.0705795288085938,-0.310064315795902
24.252944946289066,20.375593185424805,19.907554626464844,21.54770851135254,22.88338661193848,0.670623779296875,3.8773517608642614,0.46803855895996094,-1.6401538848876953,-1.335678100585941
24.747112274169922,23.853839874267575,23.9354190826416,24.281930923461914,24.537151336669922,1.074856877326965,0.8932723999023473,-0.08157920837402699,-0.3465118408203125,-0.2552204132080078
23.95548820495605,22.008689880371094,21.417097091674805,22.699689865112305,23.31108093261719,1.0186102390289309,1.9467983245849574,0.5915927886962891,-1.2825927734375,-0.6113910675048864
24.62933349609375,23.04246711730957,23.107309341430664,23.75622367858887,24.61135673522949,0.7403786778450012,1.5868663787841797,-0.06484222412109375,-0.6489143371582067,-0.8551330566406179
23.15258026123047,21.30103302001953,21.09583854675293,21.573881149291992,22.312435150146484,0.3523903787136078,1.8515472412109375,0.20519447326660156,-0.4780426025390625,-0.7385540008544922
24.82531929016113,23.38987159729004,23.15339088439941,24.15555000305176,24.633886337280273,0.742534339427948,1.4354476928710902,0.23648071289062855,-1.0021591186523509,-0.4783363342285121
24.12209129333496,23.414897918701172,23.335918426513672,23.78666114807129,23.88081932067871,1.3577816486358645,0.7071933746337891,0.0789794921875,-0.4507427215576172,-0.09415817260742188
23.328205108642575,21.99016571044922,21.801067352294922,22.11618995666504,22.54872894287109,0.2685971260070801,1.3380393981933558,0.18909835815429688,-0.3151226043701172,-0.43253898620605113
26.31586265563965,22.903234481811523,22.163692474365234,24.187538146972656,25.89132499694824,1.0056941509246826,3.412628173828125,0.7395420074462891,-2.023845672607422,-1.7037868499755824
24.58142852783203,22.434059143066406,22.31281852722168,22.8597354888916,23.758256912231445,0.4626424312591553,2.147369384765625,0.12124061584472656,-0.5469169616699219,-0.8985214233398438
24.9350528717041,22.84460258483887,22.64513969421387,23.93110466003418,24.45696258544922,0.8239845633506775,2.090450286865231,0.199462890625,-1.285964965820309,-0.5258579254150391
22.54730224609375,20.749563217163086,20.589357376098636,21.022724151611328,21.53693008422852,0.21779528260231015,1.797739028930664,0.16020584106444957,-0.43336677551269176,-0.514205932617191
24.97338104248047,23.43678474426269,23.065673828125,24.19164657592773,24.6262149810791,0.871425986289978,1.536596298217777,0.37111091613769176,-1.1259727478027308,-0.43456840515137074
23.736196517944336,22.456863403320312,22.46480369567871,22.87722969055176,23.272953033447266,0.7427000999450684,1.2793331146240234,-0.007940292358398438,-0.4124259948730504,-0.39572334289550426
23.60367774963379,21.29485893249512,20.98493194580078,22.246463775634766,23.06711769104004,0.7365982532501221,2.3088188171386683,0.3099269866943395,-1.2615318298339844,-0.8206539154052734
22.7374324798584,20.596908569335934,20.462411880493164,20.959863662719727,21.546428680419922,0.2010115087032318,2.1405239105224645,0.13449668884276988,-0.4974517822265625,-0.5865650177001953
23.53881072998047,23.35846519470215,23.058210372924805,23.37434196472168,23.381576538085934,1.3626786470413208,0.1803455352783203,0.30025482177734375,-0.316131591796875,-0.00723457336425426
25.51584815979004,24.13331413269043,23.99768257141113,24.105527877807614,24.801353454589844,0.3763872981071472,1.3825340270996094,0.13563156127930043,-0.10784530639648438,-0.6958255767822301
23.39585304260254,21.7033634185791,21.601009368896484,21.99086570739746,22.55086898803711,0.20097482204437256,1.6924896240234375,0.10235404968261719,-0.38985633850097656,-0.5600032806396484
23.806604385375977,20.35557556152344,20.071720123291016,21.040096282958984,22.39260482788086,0.5497092008590698,3.4510288238525355,0.2838554382324254,-0.9683761596679688,-1.352508544921875
24.462261199951172,23.59272384643555,23.054729461669922,23.944637298583984,24.16069412231445,1.0369431972503662,0.8695373535156214,0.5379943847656286,-0.8899078369140625,-0.2160568237304652
25.028400421142575,22.78022575378418,22.57353210449219,23.14138412475586,23.94554710388184,0.407239705324173,2.248174667358395,0.20669364929198863,-0.5678520202636683,-0.8041629791259801
22.995479583740234,22.260910034179688,21.823848724365234,22.550621032714844,22.760934829711914,1.1739064455032349,0.7345695495605469,0.4370613098144531,-0.7267723083496094,-0.2103137969970703
24.763376235961914,24.046667098999023,23.639463424682614,24.35124397277832,24.33656311035156,1.2019286155700684,0.7167091369628906,0.4072036743164098,-0.7117805480957067,0.014680862426761365
24.961017608642575,24.06172180175781,24.02975082397461,24.83066177368164,24.642337799072266,0.9157294631004332,0.8992958068847656,0.03197097778319957,-0.8009109497070312,0.188323974609375
23.92312812805176,22.47227668762207,22.235883712768555,23.04340171813965,23.580829620361328,0.7345666885375977,1.450851440429691,0.23639297485351562,-0.8075180053710938,-0.5374279022216797
21.5921688079834,19.7805233001709,19.588533401489254,20.073131561279297,20.612459182739254,0.20132966339588165,1.8116455078125,0.19198989868164418,-0.4845981597900426,-0.5393276214599574
25.37442398071289,24.121002197265625,23.84372901916504,24.42528533935547,25.05032730102539,0.9667280912399292,1.2534217834472656,0.27727317810058594,-0.5815563201904297,-0.6250419616699219
